1,000000e+000	0,000000e+000
0,000000e+000	8,000000e+000
0,000000e+000	8,000000e+000
0,000000e+000	8,000000e+000
1,000000e+000	0,000000e+000
2,000000e+000	0,000000e+000
2,000000e+000	0,000000e+000
0,000000e+000	8,000000e+000
2,000000e+000	0,000000e+000
1,000000e+000	1,000000e+000
3,000000e+000	1,000000e+000
1,000000e+000	0,000000e+000
2,000000e+000	0,000000e+000
1,000000e+000	0,000000e+000
3,000000e+000	0,000000e+000
3,000000e+000	0,000000e+000
2,000000e+000	1,000000e+000
1,000000e+000	0,000000e+000
4,000000e+000	1,000000e+000
3,000000e+000	0,000000e+000
2,000000e+000	0,000000e+000
1,000000e+000	2,000000e+000
3,000000e+000	0,000000e+000
3,000000e+000	1,000000e+000
6,000000e+000	2,000000e+000
4,000000e+000	1,000000e+000
1,000000e+000	2,000000e+000
6,000000e+000	2,000000e+000
2,000000e+000	4,000000e+000
4,000000e+000	1,000000e+000
1,400000e+001	1,000000e+000
1,000000e+000	1,000000e+000
2,000000e+000	3,000000e+000
1,000000e+000	3,000000e+000
3,000000e+000	1,000000e+000
3,000000e+000	1,000000e+000
8,000000e+000	2,000000e+000
6,000000e+000	0,000000e+000
1,000000e+000	1,000000e+000
1,000000e+000	1,000000e+000
6,000000e+000	0,000000e+000
2,000000e+000	3,000000e+000
1,000000e+000	1,000000e+000
4,000000e+000	2,000000e+000
1,800000e+001	1,000000e+000
2,000000e+000	1,000000e+000
1,000000e+000	1,000000e+000
2,000000e+001	1,000000e+000
6,000000e+000	1,000000e+000
1,100000e+001	3,000000e+000
7,000000e+000	1,000000e+000
2,000000e+000	0,000000e+000
6,000000e+000	0,000000e+000
7,000000e+000	0,000000e+000
2,500000e+001	2,000000e+000
2,000000e+000	4,000000e+000
4,000000e+000	0,000000e+000
2,000000e+000	5,000000e+000
4,000000e+000	1,000000e+000
2,000000e+000	1,000000e+000
1,500000e+001	3,000000e+000
3,000000e+000	5,000000e+000
4,000000e+000	5,000000e+000
4,000000e+000	5,000000e+000
7,000000e+000	2,000000e+000
2,900000e+001	2,000000e+000
6,000000e+000	2,000000e+000
4,000000e+000	1,000000e+000
6,000000e+000	0,000000e+000
6,000000e+000	1,000000e+000
2,000000e+000	4,000000e+000
8,000000e+000	2,000000e+000
5,000000e+000	1,000000e+000
8,000000e+000	0,000000e+000
6,000000e+000	1,000000e+000
3,000000e+000	1,000000e+000
4,000000e+000	2,000000e+000
7,000000e+000	0,000000e+000
7,000000e+000	0,000000e+000
5,000000e+000	2,000000e+000
5,000000e+000	5,000000e+000
7,000000e+000	0,000000e+000
1,000000e+000	2,000000e+000
5,000000e+000	1,000000e+000
2,000000e+000	3,000000e+000
8,000000e+000	0,000000e+000
